creator_id,id,bunny_video_id,creator_name,source_url,caption,transcript,views,likes,shares,saves,restaurant,address,km_from_downtown,creator_rank
0e0de8d1-0964-4b25-9fa9-42c13dede118,5d0c37f6-43ab-4fde-9ee6-137a91c90ad3,20b2da88-d2fd-4515-a79a-f78536055003,insta.noodls,https://www.tiktok.com/@insta.noodls/video/7133254654007233798,#duet with @tblwsrrmm82 soup dumpling ramen,"Start Time	End Time	Subtitle
00:00:00	00:00:02	gang, it's almost the weekend,
00:00:02	00:00:04	so you know what that means.
00:00:04	00:00:05	a lot of ramen.
00:00:05	00:00:08	but this video is pretty crazy
00:00:08	00:00:10	because I think it's a dumpling
00:00:10	00:00:13	with ramen as the filling.
00:00:14	00:00:17	it's just a massive soup dumpling,
00:00:17	00:00:18	as you can see.
00:00:20	00:00:22	how are they gonna eat this?
00:00:22	00:00:23	I think this is genius,
00:00:23	00:00:27	by the way, like, if I could make this,
00:00:27	00:00:28	I would definitely try,
00:00:28	00:00:29	and I would love to eat it,
00:00:29	00:00:33	but this is outside my range of cooking expertise,
00:00:33	00:00:37	but how does it look inside? ho!",1400000,163200,365,7686,Real Kung Fu Little Steamed Buns Ramen,"811 8th Ave, New York, NY 10019, United States",5.6573688039,4
cd7daa8e-ee7d-4383-a058-edc0b478a6fe,898cb7f6-c8ea-4904-90b1-99760e12f02b,2c5e92b6-d990-4324-87b1-752b89171e0d,torontofoodguide,https://www.tiktok.com/@torontofoodguide/video/7544751228786363656,"would you wait in line to try the famous adels halal cart? 

#asmr #halalfood #nycfood #foodtiktok #nyceats ",[00:00-00:05] و عيتم الحد Gemeيحيم [00:14-00:17] بقامessen [00:24-00:27] الو immediately,1100000,30900,6585,0,Adel's Famous Halal Food,"1221 6th Ave, New York, NY 10020, United States",5.56319719442,1
2a9e7755-565d-4148-b35d-780e2d172f9e,c5797337-2d11-4b03-ac65-3181557327eb,5639acff-926a-431f-80a4-09906e8ad6d2,ryaneatzz,https://www.tiktok.com/@ryaneatzz/video/7533026302794681655,"Trying a Camden staple @Camden_panzarotti_spot #panzarotti #panzarottis #stromboli #cheesesteakstromboli #foodreviewer #mukbangfoodasmr #creatorsearchinsights ","Look at this Damn across the bridge, so I figured I'd pull up to the pans of rottie spot I got a stick John the baby mini Jones Hmm cross Kind of gives me egg roll and pinata wrapping Hold up now. You know the bunch of stuff you can get in there seen sweet sausage sausage turkey pepperoni beat pepperoni Mushrooms peppers it's a bunch of stuff. Yeah Hold up hold on that Hmm Look at the wrapping Like ready anchors be might like the mini many jaws more than that stick John Eight five I love like the shell that they use and I don't know what that is but that shell is everything But yeah, y'all I'm at the Pins of rottie spot check them out. Let me know what you think",888900,81200,6372,12300,The Panzarotti Spot,"349 Marlton Ave, Camden, NJ 08105, USA",125.4943742924,1
cd7daa8e-ee7d-4383-a058-edc0b478a6fe,02a8eef3-f8e1-48cb-a9c8-90bb216d60c3,c1459667-aa6c-443a-821d-d36e9290498e,torontofoodguide,https://www.tiktok.com/@torontofoodguide/video/7542538120055541010,"would you pay $35 for a pastrami sandwich from katz deli? 

#asmr #katzdeli #pastrami #foodtiktok #nycfood ","[00:00-00:07] I'm not going to try it though, but the drum is definitely the best. [00:07-00:14] Yeah, try it. [00:14-00:21] Thank you.",811700,18500,1606,0,Katz's Delicatessen Pastrami Sandwich New York City Address,"205 E Houston St, New York, NY 10002, USA",1.90902529737,2
a1249b19-ddfe-47cd-8337-4f0999a52b85,e97a81f7-7131-437e-8c31-fe0360286c0f,d722a7e7-76d5-4218-81d8-f44f52d38984,tht.youngfoodie,https://www.tiktok.com/@tht.youngfoodie/video/7359179007725784366,"Where We At Today? Lemme tell ya’ll the vibes and the food was top tier! (the drink was a mocktail) #viral #philly #phillyfood #phillyfoodie #soulfood #fyp #fy ",The only way of hiding in the building is to find the outside walls While I'm standing here wasn't I? You sigh? It's just my dream When I'm minced up by your hand I'm just not a baby That's right but I'll chase the kids When you see guys So... You cannot我不知道 It's so downhill We just came out Don't forget!,725800,17700,12600,10600,Ember & Ash,"1520 Passyunk Ave, Philadelphia, PA 19147, USA",131.19268400077,1
2a9e7755-565d-4148-b35d-780e2d172f9e,c4b53ac6-5b89-4f60-99b0-46397cf765fb,da63f751-5df8-4ff8-9a38-7ce21964d416,ryaneatzz,https://www.tiktok.com/@ryaneatzz/video/7536751061797702925,"Back at the @The Biscuit Lady Philly trying the Stella and a blueberry biscuit #breakfastsandwich #biscuits #breakfasts #blueberrybiscuits #mukbangfoodasmr #foodreviewer #creatorsearchinsights ","Check out this cheese steak biscuit. I got a blueberry biscuit pull back up to the biscuit lady Just like my fifth time coming here. You got a steak egg, coupichart cheese and a conifer onions But I got noise everybody was gonna come and say that the stella is the best Hold on that I think they're drawing definitely better than the brisket That's some good ribba steak season well biscuit on point as per usual You doing so good I could imagine that steak on like a roll that'll be like a quality cheese steak So look at your doing a good job with the steak eight point seven. I got a blueberry biscuit Hold up Hold on that This is doing good. I need a lemon drizzle on the top Lemon drizzle not too sweet blueberry is a great balance the good no 8.6 pull back up to the biscuit lady Check her out. Let me know what you think Peace out",680400,50600,5155,8430,The Biscuit Lady,"115 Plymouth Rd #1, Plymouth Meeting, PA 19462, USA",126.83502861063,2
bebef782-cda1-4bc1-a86c-9c691b5e96e8,3a1abbe2-2624-41ae-99c6-7a532bc74d91,796520d4-7ef3-4dbd-a1c2-7796691dc373,phillyfoodladies,https://www.tiktok.com/@phillyfoodladies/video/7571938998600355103,"I’m still full just looking at this cheesesteak📍Verona Pizza #philly #phillycheesesteak #pizza #phillytiktok #CapCut ","I've said it before and I'll say it again, some of the best Philly cheesesteaks are right outside of the city, and I've been seeing this one at Verona Pizzah all over TikTok, so I needed to go check it out myself. This pizza shop in Maple Glen is so passionate about their flower, its organic, non-GMO, and imported from Italy. So I knew the pizza was gonna be good, but I didn't know it was gonna be this good. I love any combination of hot honey, pepperoni, and ricotta, so we had to get their hot honey pepperoni. And then the only thing I think I like even more is a mushroom pizza, so we got their fungi. I love the flavor of the crème fraiche and fresh garlic, and they even put a little sourdough in their crust, which makes it so light and airy. Definitely some of the best pizza you're gonna get around here. And then we drove all this way for the cheesesteak. This was by far the biggest cheesesteak I've ever laid eyes on. Their bread is homemade, and it could barely fit all this meat. There was literally enough meat for another sandwich. And it was so cheesy, I loved it, I ate half, and then was full for the rest of the day. I'd say it's worth the TikTok hype and a trip to the suburbs.",675500,45400,8437,10200,Verona Pizza,"1941 Norristown Rd, Maple Glen, PA 19002, USA",116.04693840448,1
2dc91967-b640-49cf-878d-8ccb9e1eccfb,214e8d18-4dcf-4feb-ab48-c15018b657af,445960f3-768c-4e96-b8b4-1ea67c0f931c,fueledonphilly,https://www.tiktok.com/@fueledonphilly/video/7120413180425276718,"📍Irie Entreé | Philadelphia, PA #phillyfood #phillyfoodies #phillytiktok #irieentree #carribean #carribeanfood #jamaican #jamaicanfood #food #foodie #foodgirl","Your ivory, Andre restaurant is definitely a ton of it's gonna go to. The drink, ton of it's gonna go to. The beef patty, chicken patty, ton of it's gonna go to. Super fresh and hot. The wings, great ton of it's gonna go to. This thing wasn't over cooked. It was popping and macaroni and cheese was cheese. And I felt a little Ellen ton of it.",643600,30400,13700,13200,Irie,"2629 W Girard Ave, Philadelphia, PA 19130, USA",129.12789783794,1
215ee3cc-fbb5-419c-bc53-0887d7e8994b,f863a818-e71f-47d9-8e60-4b7c3f284f05,769037d3-a07e-47c9-876c-5a6f70e36e81,chelskng,https://www.tiktok.com/@chelskng/video/7613884911254015245,"Second Daughter Bakery really outdid themselves #phillyfood #phillyfoodies #bakery ",I'm living I'm able I'm breathing I'm grateful,577000,82000,17800,8612,The Bakeshop on Twentieth,"269 S 20th St, Philadelphia, PA 19103, USA",130.61574641664,1
2dc91967-b640-49cf-878d-8ccb9e1eccfb,0f667e42-52b1-4d60-b708-6b278f22eb75,077ebac4-be80-48ec-a720-07e9a9385b04,fueledonphilly,https://www.tiktok.com/@fueledonphilly/video/7173076494321847595,"📍Cluck & Gills | 5729 Germantown Ave, Philly   Chicken sandwich Deluxe   Golden brown Shrimp Crabby cheese fries   Comment your favorite chicken spot below & I’ll try them out!   #fueledonphilly #philly #food #chickentenders #shrimp #phillyfoodies #phillyfood #phillyrestaurant #blackownedbusiness #smallbusiness ","Have y'all ever been to a clucking yellows located on Germantown Avenue? This black-owned establishment is said to be so clucking good. So I have to go see if I was clucking with it. I had the opportunity to see food be prepared. Here were the crab cheese fries, baked with real lump crab meat, and a homemade cheese sauce. With the jumbo golden brown fried shrimp. And you know I had to try a deluxe chicken cinch. This juicy chicken breast was topped with pepper jack cheese, pickles, lettuce, tomatoes, and bang bang sauce on a brioche bun. They sold topped here. They even make their limiting in house. I put one of them ancient machines that make the best type of squeeze lemonade. I don't even know if Chick-fil-A doing that. It was so good. He had me thinking I was about to go have an affair and split up a corner for one. And look how golden brown these chicken tenders are as I dipped them in their sweet and spicy homemade cluxos. All that's in the food be prepared. I was ready to dig in. I had to start off by dipping my golden brown shrimp into their house made spicy bang bang sauce. Don't jet mean for smelling my food. Your favorite cousin do it. And them chicken tenders was tender. They were juicy, tender, crunchy, had the perfect amount of seasoning. And the breading stated on the tenderloin. Tyson's chicken ain't got nothing on this. When a winner chicken dinner, at this point, I'm going to search to find the best chicken to filly. Check out Cuckin Gills and Arachah, I-Hop.",546400,70900,19000,16200,Cluck and Gills,"5729 Germantown Ave, Philadelphia, PA 19144, USA",124.49106486796,2
6094327d-04fc-487a-b1bf-1f277bc59c6c,de77c55c-58a6-4f77-b873-f3e115467471,b0ab2314-5685-4a28-9d4c-f2359e5b5a1e,shantheleo,https://www.tiktok.com/@shantheleo/video/7535449229221743902,"The bread is al dente 👨🏿‍🍳 🤌🏿 #italy #italianfood ",There's a big bucket of silver for $ welties. There's a gas escape. There's silver for $ welties. It's a big bucket of stock. There's a big bucket of stock. And it's a big bucket of stock. But it's a big bucket of make up. So we... You know how the South has helped you. слишком lex.,545100,23800,407,590,Al Dente of Oyster Bay,"62 South St, Oyster Bay, NY 11771, USA",43.95427213451,1
169fff36-f5e8-412d-9d94-a79717fd8de6,5abcdcf8-5c5e-458e-8583-402fc5ee35db,be19865b-aeae-4e09-916c-ac5c51c763ee,darnitdamon,https://www.tiktok.com/@darnitdamon/video/7414670463751818526,"I literally counted down the days until I could try crab roe over rice #nycfoodie #chinesefood #flushing #whatieatinaday #nycthingstodo ","If you ever seen someone eat something on the internet and you just can't stop thinking about it for weeks until you finally have it. For me, it was this crab bro over rice from Seattle and Queens. The moment I got off my plant, I'd be lying to flesh into try this. But first, I had their crab bro soup dumplings. It was just stuffed with only crab bro instead of the usual pork filling. It was very rich and you definitely taste all the dimensions of crab flavor. It was like an elevated soup dumpling experience. For the main event, this was $28 worth of crab bro and crab meat over rice, which is honestly such a good price. Not having to break down a crab alone is worth $28. This kind of like where I imagined it would taste like... Yeah. It's good. I like it. There's a lot of crab meat. It tastes rich, briny, umami, it has a very intense crab flavor. If you don't like seafood, you probably wouldn't like this, but if you do, this is going to be so up your alley. I will say this is like a once every three months type of situation. It was amazing, but I don't think I need to eat crab for a hot second. We also got dessert at Yuan Yang, which had this tower mochi dessert with tangyian. And I swear, flushing has changed so much in the last 10 years, but still feels like you're transported directly into somewhere in East Asia. We also had these fried milk mochi with brown sugar filling in the center. It was one of the best flavors and textures I've had in a dessert in a while. It was 10 out of 10. Okay, bye.",525700,46500,7629,10300,YuanYang Dessert鸳鸯糖水铺,"38-14 Prince St, Flushing, NY 11354, USA",15.54785700875,1
a882deb9-f807-41c8-af67-f539c3700966,452be785-2942-4a46-833c-dbc5c166f757,fd802744-bb32-4806-b10f-88870d988fb4,atlfoodies,https://www.tiktok.com/@atlfoodies/video/7257276079436598570,"Looking for an incredible Date Night Spot in Atlanta? Then look no further than Del Frisco's Double Eagle Steakhouse for one of the best Spots of Steak and Wine in Atlanta! #atlfoodies #atlantafoodies #atlantafood #atlantafoodie #atlantarestaurants #atlanta #atlantageorgia #datenightatlanta ",That is all spammers5 Kyle is the band today,521600,23500,12000,13200,Del Frisco's Double Eagle Steakhouse,"1221 Ave of the Americas, New York, NY 10020, USA",5.55207656468,1
2a9e7755-565d-4148-b35d-780e2d172f9e,4fc0038b-43a4-41e8-b702-e8233c98340f,c717f65e-f153-4b0b-8bbd-ca8be2238a61,ryaneatzz,https://www.tiktok.com/@ryaneatzz/video/7531529530654067981,"Does Fred's really have the best water ice in Philly? #waterice #italianice #waterices #italianices #foodreviewer #mukbangfoodasmr #creatorsearchinsights ","So I pulled back up the friends. You think you ever going? Thank you. All right, y'all talking all right. Yo, it was in the comments coming at my neck, going crazy, talking about, what I get pistachio, what I get pistachio. I just went to chop pistachio. I've never heard of pistachio with rice. Usually go with mango or cherry. Yeah, I seen a lot of comments talking about the rainbow with rice. Forget I come back and give them a fair judgment because I don't ever get pistachio. And I got another cheese pretzel with spicy mustard. All right now, round two. OK. OK. This is better. Hold up now. All right, friends. My bad. My bad. I get it. You want an 8.68. I'll be back. I'm going to try pretzel out with the spicy mustard. If that spicy mustard takes it to a whole another level. It's delicious, right? Glad I came back. Again, I usually don't get pistachio. Yeah, y'all. I'm mad for heads. Check them out. Let me know what you think. Peace out.",501400,41100,787,3405,Fred's Water Ice,"1332-1356 Pratt St, Philadelphia, PA 19124, USA",119.11495850116,3
799195ad-14c2-4b98-88b4-4723abd2fda8,5051755b-f062-4bf4-80fa-0dd18ce78a63,5a9fe40a-9da0-4811-b278-621559784d4d,emiliemooney,https://www.tiktok.com/@emiliemooney/video/7556409437800484109,"Run don’t walk @eataly #eataly #italian #pasta #food #philly ","Edelie opens tomorrow in King of Prussia and I was lucky enough to be invited to their preview night so let's check it out together and follow for more foodie content. Let me start by saying this was by far the best foodie event I've ever attended. The drinks were flowing, the food didn't stop coming and each dish was better than the last. The store will feature a sit-down pizza and pasta restaurant as well as a full Italian market, a gelato station, a wine store, a cheese monger, fresh produce, and more. Throughout the night I tried a rotating selection of Italian staples, starting off strong with the bolanes are in cheesy with a cheesy center and then my favorite was the peach bruschetta topped with creamy ricotta. We tried 22 month aged prosciutto and freshly carved parmesan before diving into their pizzas. These are made fresh daily with high end ingredients and some of my favorites were the margarita and the white pizza with a hint of truffle paired with white wine. The crust was incredible, no notes from me, but the star of the night was definitely the cacciouille pepe made fresh in a giant cheese wheel. The flavor of this pasta was so rich and creamy I couldn't get enough. I also tried the bolanes agnellati with a red wine reduction and a classic spaghetti with tomato sauce they both get a 10 out of 10 for me. Next we explored the marketplace and when I tell you I could spend hours here I am not lying. I love the focus on quality food and quality service. Eventually that brought us to the dessert selections which were endless, eatily boasts a variety of pastries and coffee and a highlight for me was the tiramisu they are definitely doing italy justice and I also went for some pistachio gelato before ending the night with a chocolate pistachio canole. Italy is truly an Italian food paradise and it deserves all the hype. Make sure to check them out!",460100,36800,20100,6106,Eataly,"101 Liberty St, New York, NY 10007, USA",0.54834533052,1
